"","lat","lon","yield"
"2552",-113.75,37.25,1.442971945
"2553",-113.25,37.25,3.2479949
"2554",-112.75,37.25,3.514497519
"2555",-112.25,37.25,3.604322195
"2556",-111.75,37.25,0.14231436
"2557",-111.25,37.25,3.518334866
"2558",-110.75,37.25,1.623354107
"2559",-110.25,37.25,3.152490258
"2560",-109.75,37.25,3.987403631
"2561",-109.25,37.25,2.093296766
"2562",-108.75,37.25,4.344362259
"2563",-108.25,37.25,5.841879845
"2564",-107.75,37.25,7.468767762
"2565",-107.25,37.25,5.011749608
"2566",-106.75,37.25,3.754374981
"2567",-106.25,37.25,3.791044235
"2568",-105.75,37.25,3.632722855
"2569",-105.25,37.25,3.015548885
"2570",-104.75,37.25,2.062034806
"2571",-104.25,37.25,1.427180171
"2572",-103.75,37.25,1.503206293
"2573",-103.25,37.25,1.610066692
"2574",-102.75,37.25,1.610564192
"2575",-102.25,37.25,1.989477277
"2576",-101.75,37.25,2.381318212
"2577",-101.25,37.25,5.227688313
"2578",-100.75,37.25,5.005872726
"2579",-100.25,37.25,2.582110465
"2580",-99.75,37.25,4.269957202
"2581",-99.25,37.25,10.337583
"2582",-98.75,37.25,9.699004037
"2583",-98.25,37.25,7.581868172
"2584",-97.75,37.25,8.457078934
"2585",-97.25,37.25,9.669567347
"2586",-96.75,37.25,10.2847743
"2587",-96.25,37.25,10.3007102
"2588",-95.75,37.25,9.744714499
"2589",-95.25,37.25,10.16960382
"2590",-94.75,37.25,11.72859609
"2591",-94.25,37.25,11.29484475
"2592",-93.75,37.25,10.91795802
"2593",-93.25,37.25,11.48732489
"2594",-92.75,37.25,11.45084186
"2595",-92.25,37.25,11.09367045
"2596",-91.75,37.25,11.0089185
"2597",-91.25,37.25,11.31474972
"2598",-90.75,37.25,10.2772963
"2599",-90.25,37.25,11.35097769
"2600",-89.75,37.25,14.5458473
"2601",-89.25,37.25,14.8299433
"2602",-88.75,37.25,14.88462138
"2603",-88.25,37.25,14.87771225
"2604",-87.75,37.25,13.78262097
"2605",-87.25,37.25,15.27475429
"2606",-86.75,37.25,15.70617175
"2607",-86.25,37.25,15.41128254
"2608",-85.75,37.25,15.26705694
"2609",-85.25,37.25,14.82443428
"2610",-84.75,37.25,13.60009789
"2611",-84.25,37.25,13.85670976
"2612",-83.75,37.25,13.73914556
"2613",-83.25,37.25,13.77447497
"2614",-82.75,37.25,13.45853318
"2615",-82.25,37.25,13.80826414
"2616",-81.75,37.25,13.423274
"2617",-81.25,37.25,11.73881162
"2618",-80.75,37.25,11.85110081
"2619",-80.25,37.25,11.0200274
"2620",-79.75,37.25,11.28465652
"2621",-79.25,37.25,11.85494228
"2622",-78.75,37.25,12.29648888
"2623",-78.25,37.25,11.70300982
"2624",-77.75,37.25,11.79582964
"2625",-77.25,37.25,13.91092086
"2626",-76.75,37.25,14.75203352
"2627",-76.25,37.25,15.02365906
"2628",-75.75,37.25,15.15882844
"2649",-122.75,37.75,13.79399872
"2650",-122.25,37.75,12.50958633
"2651",-121.75,37.75,11.4728775
"2652",-121.25,37.75,5.730050206
"2653",-120.75,37.75,4.660213888
"2654",-120.25,37.75,7.09168911
"2655",-119.75,37.75,13.4416992
"2656",-119.25,37.75,11.00013324
"2657",-118.75,37.75,6.927047643
"2658",-118.25,37.75,0.134783434
"2659",-117.75,37.75,2.231414616
"2660",-117.25,37.75,2.048012018
"2661",-116.75,37.75,2.040590644
"2662",-116.25,37.75,1.849236786
"2663",-115.75,37.75,1.72008872
"2664",-115.25,37.75,2.632795274
"2665",-114.75,37.75,2.733449638
"2666",-114.25,37.75,4.401800334
"2667",-113.75,37.75,4.314811528
"2668",-113.25,37.75,3.054948747
"2669",-112.75,37.75,2.3118186
"2670",-112.25,37.75,1.624406576
"2671",-111.75,37.75,1.866031587
"2672",-111.25,37.75,4.337157726
"2673",-110.75,37.75,4.153163433
"2674",-110.25,37.75,2.300594002
"2675",-109.75,37.75,2.978615761
"2676",-109.25,37.75,2.212628275
"2677",-108.75,37.75,1.871360838
"2678",-108.25,37.75,3.811256409
"2679",-107.75,37.75,4.223496914
"2680",-107.25,37.75,4.26611042
"2681",-106.75,37.75,6.528145245
"2682",-106.25,37.75,4.268886566
"2683",-105.75,37.75,2.499800026
"2684",-105.25,37.75,2.898712754
"2685",-104.75,37.75,5.266758919
"2686",-104.25,37.75,2.675659657
"2687",-103.75,37.75,0.451948345
"2688",-103.25,37.75,0.570701063
"2689",-102.75,37.75,0.734157115
"2690",-102.25,37.75,1.714995205
"2691",-101.75,37.75,1.934593171
"2692",-101.25,37.75,2.797027826
"2693",-100.75,37.75,6.714580059
"2694",-100.25,37.75,2.888672054
"2695",-99.75,37.75,5.129409432
"2696",-99.25,37.75,5.685798781
"2697",-98.75,37.75,6.798131125
"2698",-98.25,37.75,8.673500419
"2699",-97.75,37.75,9.948109388
"2700",-97.25,37.75,9.539040857
"2701",-96.75,37.75,12.30465651
"2702",-96.25,37.75,12.37986565
"2703",-95.75,37.75,12.09731579
"2704",-95.25,37.75,14.74804115
"2705",-94.75,37.75,14.28355508
"2706",-94.25,37.75,14.52216578
"2707",-93.75,37.75,14.59106565
"2708",-93.25,37.75,14.61698771
"2709",-92.75,37.75,13.62102008
"2710",-92.25,37.75,14.33534241
"2711",-91.75,37.75,13.82728767
"2712",-91.25,37.75,14.04503632
"2713",-90.75,37.75,13.92550778
"2714",-90.25,37.75,14.30162525
"2715",-89.75,37.75,14.66341257
"2716",-89.25,37.75,14.43303323
"2717",-88.75,37.75,14.64279008
"2718",-88.25,37.75,14.85038364
"2719",-87.75,37.75,14.58218074
"2720",-87.25,37.75,14.97097397
"2721",-86.75,37.75,15.09215569
"2722",-86.25,37.75,14.60437894
"2723",-85.75,37.75,15.30546498
"2724",-85.25,37.75,15.27577019
"2725",-84.75,37.75,14.30263617
"2726",-84.25,37.75,14.33296108
"2727",-83.75,37.75,14.56945393
"2728",-83.25,37.75,13.87292439
"2729",-82.75,37.75,12.93169704
"2730",-82.25,37.75,12.64702721
"2731",-81.75,37.75,11.9475187
"2732",-81.25,37.75,10.26534081
"2733",-80.75,37.75,10.68925142
"2734",-80.25,37.75,10.1006018
"2735",-79.75,37.75,11.64497256
"2736",-79.25,37.75,11.61223292
"2737",-78.75,37.75,12.22074975
"2738",-78.25,37.75,14.66041435
"2739",-77.75,37.75,15.18449697
"2740",-77.25,37.75,15.41964336
"2741",-76.75,37.75,15.78033347
"2742",-76.25,37.75,15.82635836
"2743",-75.75,37.75,15.22717508
"2763",-123.25,38.25,14.16442553
"2764",-122.75,38.25,13.60464954
"2765",-122.25,38.25,13.6447401
"2766",-121.75,38.25,12.95813751
"2767",-121.25,38.25,7.67837882
"2768",-120.75,38.25,4.310441017
"2769",-120.25,38.25,3.547568321
"2770",-119.75,38.25,4.848509431
"2771",-119.25,38.25,12.24401315
"2772",-118.75,38.25,0.133815529
"2773",-118.25,38.25,0.129288547
"2774",-117.75,38.25,4.06591028
"2775",-117.25,38.25,3.134400845
"2776",-116.75,38.25,4.586268067
"2777",-116.25,38.25,2.49262765
"2778",-115.75,38.25,2.42009148
"2779",-115.25,38.25,2.536888421
"2780",-114.75,38.25,2.516102493
"2781",-114.25,38.25,2.764473259
"2782",-113.75,38.25,2.914812863
"2783",-113.25,38.25,2.751993239
"2784",-112.75,38.25,2.353410125
"2785",-112.25,38.25,2.139874101
"2786",-111.75,38.25,2.07255885
"2787",-111.25,38.25,1.49827674
"2788",-110.75,38.25,1.743842065
"2789",-110.25,38.25,4.082981586
"2790",-109.75,38.25,1.719738692
"2791",-109.25,38.25,4.565979958
"2792",-108.75,38.25,2.026670128
"2793",-108.25,38.25,2.063514292
"2794",-107.75,38.25,2.231655419
"2795",-107.25,38.25,2.285529613
"2796",-106.75,38.25,3.851392269
"2797",-106.25,38.25,3.644119024
"2798",-105.75,38.25,2.813959122
"2799",-105.25,38.25,6.028172175
"2800",-104.75,38.25,5.619555473
"2801",-104.25,38.25,2.613320649
"2802",-103.75,38.25,1.96288983
"2803",-103.25,38.25,2.264604966
"2804",-102.75,38.25,2.258604964
"2805",-102.25,38.25,2.295599381
"2806",-101.75,38.25,2.379019658
"2807",-101.25,38.25,2.3966676
"2808",-100.75,38.25,2.567985058
"2809",-100.25,38.25,2.724151611
"2810",-99.75,38.25,3.074466884
"2811",-99.25,38.25,3.311085701
"2812",-98.75,38.25,2.958988547
"2813",-98.25,38.25,3.206089139
"2814",-97.75,38.25,3.35046798
"2815",-97.25,38.25,9.421042336
"2816",-96.75,38.25,12.28684637
"2817",-96.25,38.25,13.17568016
"2818",-95.75,38.25,14.21825957
"2819",-95.25,38.25,14.17332172
"2820",-94.75,38.25,13.97448036
"2821",-94.25,38.25,14.63874473
"2822",-93.75,38.25,13.87280623
"2823",-93.25,38.25,12.97620932
"2824",-92.75,38.25,12.99605926
"2825",-92.25,38.25,14.31264257
"2826",-91.75,38.25,13.06792974
"2827",-91.25,38.25,13.40153551
"2828",-90.75,38.25,13.9659525
"2829",-90.25,38.25,13.47541189
"2830",-89.75,38.25,15.76782644
"2831",-89.25,38.25,15.64203382
"2832",-88.75,38.25,15.81632649
"2833",-88.25,38.25,15.94141304
"2834",-87.75,38.25,16.01559368
"2835",-87.25,38.25,16.03913784
"2836",-86.75,38.25,15.99072981
"2837",-86.25,38.25,16.29029799
"2838",-85.75,38.25,16.52311969
"2839",-85.25,38.25,15.78631365
"2840",-84.75,38.25,15.83377182
"2841",-84.25,38.25,15.87613058
"2842",-83.75,38.25,15.73144126
"2843",-83.25,38.25,14.0546259
"2844",-82.75,38.25,13.43568206
"2845",-82.25,38.25,12.37109531
"2846",-81.75,38.25,11.79562959
"2847",-81.25,38.25,11.76172018
"2848",-80.75,38.25,11.35821733
"2849",-80.25,38.25,13.02233804
"2850",-79.75,38.25,13.93495332
"2851",-79.25,38.25,14.50297784
"2852",-78.75,38.25,15.01402622
"2853",-78.25,38.25,14.93296252
"2854",-77.75,38.25,14.76052051
"2855",-77.25,38.25,14.88338346
"2856",-76.75,38.25,15.27717715
"2857",-76.25,38.25,15.15116442
"2858",-75.75,38.25,15.29311039
"2859",-75.25,38.25,15.35280569
"2877",-123.75,38.75,13.83746624
"2878",-123.25,38.75,8.874392986
"2879",-122.75,38.75,9.885523796
"2880",-122.25,38.75,9.028154373
"2881",-121.75,38.75,8.275991082
"2882",-121.25,38.75,8.311225772
"2883",-120.75,38.75,5.771279335
"2884",-120.25,38.75,3.470574319
"2885",-119.75,38.75,3.024215897
"2886",-119.25,38.75,5.045190454
"2887",-118.75,38.75,0.139194401
"2888",-118.25,38.75,2.183119257
"2889",-117.75,38.75,4.46331501
"2890",-117.25,38.75,4.654268324
"2891",-116.75,38.75,5.735231638
"2892",-116.25,38.75,6.474201679
"2893",-115.75,38.75,2.781074345
"2894",-115.25,38.75,3.07272464
"2895",-114.75,38.75,3.067313035
"2896",-114.25,38.75,3.204605182
"2897",-113.75,38.75,3.825523257
"2898",-113.25,38.75,3.023415506
"2899",-112.75,38.75,2.944212258
"2900",-112.25,38.75,2.644179463
"2901",-111.75,38.75,1.615693569
"2902",-111.25,38.75,1.512937099
"2903",-110.75,38.75,4.151238441
"2904",-110.25,38.75,4.22148784
"2905",-109.75,38.75,1.591417193
"2906",-109.25,38.75,2.267792225
"2907",-108.75,38.75,1.539399147
"2908",-108.25,38.75,2.045878023
"2909",-107.75,38.75,1.648090184
"2910",-107.25,38.75,1.7966187
"2911",-106.75,38.75,3.577641964
"2912",-106.25,38.75,1.876322031
"2913",-105.75,38.75,3.541751146
"2914",-105.25,38.75,3.121699691
"2915",-104.75,38.75,1.95951124
"2916",-104.25,38.75,2.102777561
"2917",-103.75,38.75,2.068629265
"2918",-103.25,38.75,1.647744775
"2919",-102.75,38.75,4.284349442
"2920",-102.25,38.75,1.486693323
"2921",-101.75,38.75,1.531285942
"2922",-101.25,38.75,2.241102159
"2923",-100.75,38.75,7.659553528
"2924",-100.25,38.75,2.580825686
"2925",-99.75,38.75,2.903407812
"2926",-99.25,38.75,2.872608304
"2927",-98.75,38.75,2.906965911
"2928",-98.25,38.75,3.476846218
"2929",-97.75,38.75,3.886348605
"2930",-97.25,38.75,11.11470222
"2931",-96.75,38.75,13.50268814
"2932",-96.25,38.75,14.18649602
"2933",-95.75,38.75,14.79655886
"2934",-95.25,38.75,15.03600752
"2935",-94.75,38.75,15.40854287
"2936",-94.25,38.75,15.60133064
"2937",-93.75,38.75,15.40936375
"2938",-93.25,38.75,14.53468728
"2939",-92.75,38.75,15.14336001
"2940",-92.25,38.75,15.4390276
"2941",-91.75,38.75,15.32441844
"2942",-91.25,38.75,15.13304315
"2943",-90.75,38.75,15.04338137
"2944",-90.25,38.75,15.16156684
"2945",-89.75,38.75,15.17740968
"2946",-89.25,38.75,15.39850148
"2947",-88.75,38.75,15.55406253
"2948",-88.25,38.75,15.64038098
"2949",-87.75,38.75,15.57578585
"2950",-87.25,38.75,15.43694775
"2951",-86.75,38.75,15.48282764
"2952",-86.25,38.75,15.48827448
"2953",-85.75,38.75,15.69126102
"2954",-85.25,38.75,16.14402497
"2955",-84.75,38.75,15.84246659
"2956",-84.25,38.75,15.99236119
"2957",-83.75,38.75,15.37183964
"2958",-83.25,38.75,15.19059515
"2959",-82.75,38.75,13.96613782
"2960",-82.25,38.75,11.95113659
"2961",-81.75,38.75,12.11924776
"2962",-81.25,38.75,11.7825003
"2963",-80.75,38.75,14.44036055
"2964",-80.25,38.75,14.69963106
"2965",-79.75,38.75,14.55434163
"2966",-79.25,38.75,14.51318101
"2967",-78.75,38.75,14.4269008
"2968",-78.25,38.75,15.29968739
"2969",-77.75,38.75,15.43820384
"2970",-77.25,38.75,15.07669918
"2971",-76.75,38.75,15.16416235
"2972",-76.25,38.75,15.68071761
"2973",-75.75,38.75,15.52907661
"2974",-75.25,38.75,15.76742378
"2992",-123.75,39.25,9.267577171
"2993",-123.25,39.25,9.261441946
"2994",-122.75,39.25,11.62291241
"2995",-122.25,39.25,8.409357667
"2996",-121.75,39.25,8.418771029
"2997",-121.25,39.25,8.483227491
"2998",-120.75,39.25,5.493031144
"2999",-120.25,39.25,4.336625338
"3000",-119.75,39.25,2.991702557
"3001",-119.25,39.25,3.65032951
"3002",-118.75,39.25,8.730855942
"3003",-118.25,39.25,4.311418136
"3004",-117.75,39.25,5.530284643
"3005",-117.25,39.25,4.767142236
"3006",-116.75,39.25,4.743014276
"3007",-116.25,39.25,4.243657589
"3008",-115.75,39.25,2.158075571
"3009",-115.25,39.25,1.890352964
"3010",-114.75,39.25,1.775014599
"3011",-114.25,39.25,1.956902891
"3012",-113.75,39.25,2.64993906
"3013",-113.25,39.25,2.791059911
"3014",-112.75,39.25,2.983027935
"3015",-112.25,39.25,2.171345353
"3016",-111.75,39.25,2.020297348
"3017",-111.25,39.25,3.224737048
"3018",-110.75,39.25,3.32395345
"3019",-110.25,39.25,1.604403853
"3020",-109.75,39.25,1.779625863
"3021",-109.25,39.25,1.862155944
"3022",-108.75,39.25,2.044776082
"3023",-108.25,39.25,1.927501857
"3024",-107.75,39.25,1.88755393
"3025",-107.25,39.25,1.727761924
"3026",-106.75,39.25,2.09659791
"3027",-106.25,39.25,1.970536262
"3028",-105.75,39.25,3.215856254
"3029",-105.25,39.25,3.25689584
"3030",-104.75,39.25,2.722786665
"3031",-104.25,39.25,2.426086267
"3032",-103.75,39.25,2.449793021
"3033",-103.25,39.25,2.542781432
"3034",-102.75,39.25,2.438804309
"3035",-102.25,39.25,2.370883226
"3036",-101.75,39.25,2.442994912
"3037",-101.25,39.25,2.471349835
"3038",-100.75,39.25,2.15364784
"3039",-100.25,39.25,2.42038697
"3040",-99.75,39.25,2.916162908
"3041",-99.25,39.25,4.426570468
"3042",-98.75,39.25,6.544222302
"3043",-98.25,39.25,3.535386622
"3044",-97.75,39.25,3.584791422
"3045",-97.25,39.25,8.375379774
"3046",-96.75,39.25,13.50605435
"3047",-96.25,39.25,13.33662907
"3048",-95.75,39.25,13.78219151
"3049",-95.25,39.25,14.1259008
"3050",-94.75,39.25,14.92655776
"3051",-94.25,39.25,15.28859341
"3052",-93.75,39.25,15.38353486
"3053",-93.25,39.25,14.80624253
"3054",-92.75,39.25,14.85788069
"3055",-92.25,39.25,14.91621792
"3056",-91.75,39.25,14.50001451
"3057",-91.25,39.25,14.25415576
"3058",-90.75,39.25,14.18046529
"3059",-90.25,39.25,14.1944384
"3060",-89.75,39.25,15.55162917
"3061",-89.25,39.25,15.67129344
"3062",-88.75,39.25,15.72554242
"3063",-88.25,39.25,15.94032046
"3064",-87.75,39.25,15.98971221
"3065",-87.25,39.25,15.89077229
"3066",-86.75,39.25,16.07013177
"3067",-86.25,39.25,15.9859573
"3068",-85.75,39.25,16.19542713
"3069",-85.25,39.25,16.58422687
"3070",-84.75,39.25,16.52832329
"3071",-84.25,39.25,16.27338041
"3072",-83.75,39.25,16.35645235
"3073",-83.25,39.25,14.4734841
"3074",-82.75,39.25,13.03683259
"3075",-82.25,39.25,12.82644242
"3076",-81.75,39.25,15.77902593
"3077",-81.25,39.25,15.47501231
"3078",-80.75,39.25,15.01487168
"3079",-80.25,39.25,14.75835047
"3080",-79.75,39.25,14.68311825
"3081",-79.25,39.25,14.99613388
"3082",-78.75,39.25,14.67757128
"3083",-78.25,39.25,14.74276234
"3084",-77.75,39.25,15.1961287
"3085",-77.25,39.25,14.83847596
"3086",-76.75,39.25,14.65517331
"3087",-76.25,39.25,14.84426423
"3088",-75.75,39.25,14.94158588
"3089",-75.25,39.25,15.15019937
"3090",-74.75,39.25,15.09919462
"3107",-123.75,39.75,7.769726753
"3108",-123.25,39.75,8.573541045
"3109",-122.75,39.75,7.085957527
"3110",-122.25,39.75,8.5860008
"3111",-121.75,39.75,8.438977599
"3112",-121.25,39.75,5.02209425
"3113",-120.75,39.75,5.254757404
"3114",-120.25,39.75,5.055984855
"3115",-119.75,39.75,3.644759258
"3116",-119.25,39.75,3.36908102
"3117",-118.75,39.75,4.596098065
"3118",-118.25,39.75,6.934912205
"3119",-117.75,39.75,6.693492532
"3120",-117.25,39.75,6.80801332
"3121",-116.75,39.75,6.365394592
"3122",-116.25,39.75,3.167401155
"3123",-115.75,39.75,3.345766862
"3124",-115.25,39.75,1.83643659
"3125",-114.75,39.75,3.090317249
"3126",-114.25,39.75,2.463084658
"3127",-113.75,39.75,3.858721852
"3128",-113.25,39.75,3.435484469
"3129",-112.75,39.75,3.306115568
"3130",-112.25,39.75,2.956258059
"3131",-111.75,39.75,2.412059069
"3132",-111.25,39.75,2.362512946
"3133",-110.75,39.75,1.889306704
"3134",-110.25,39.75,2.033400536
"3135",-109.75,39.75,1.526659528
"3136",-109.25,39.75,1.789817065
"3137",-108.75,39.75,1.635415852
"3138",-108.25,39.75,2.420315593
"3139",-107.75,39.75,1.757712811
"3140",-107.25,39.75,0.558731258
"3141",-106.75,39.75,1.095165312
"3142",-106.25,39.75,0.530801564
"3143",-105.75,39.75,1.931732893
"3144",-105.25,39.75,2.11869518
"3145",-104.75,39.75,1.886906226
"3146",-104.25,39.75,2.067099412
"3147",-103.75,39.75,2.265663942
"3148",-103.25,39.75,2.372337977
"3149",-102.75,39.75,2.243732214
"3150",-102.25,39.75,2.398168147
"3151",-101.75,39.75,2.242793143
"3152",-101.25,39.75,2.388058603
"3153",-100.75,39.75,2.485312223
"3154",-100.25,39.75,2.626909912
"3155",-99.75,39.75,2.908105552
"3156",-99.25,39.75,4.679555363
"3157",-98.75,39.75,3.124187291
"3158",-98.25,39.75,4.465383424
"3159",-97.75,39.75,3.155653775
"3160",-97.25,39.75,12.84264512
"3161",-96.75,39.75,13.89499452
"3162",-96.25,39.75,14.39661185
"3163",-95.75,39.75,14.50214307
"3164",-95.25,39.75,14.90534014
"3165",-94.75,39.75,15.413573
"3166",-94.25,39.75,15.46180248
"3167",-93.75,39.75,15.45199222
"3168",-93.25,39.75,15.47798951
"3169",-92.75,39.75,15.69719851
"3170",-92.25,39.75,15.76204247
"3171",-91.75,39.75,15.4292798
"3172",-91.25,39.75,15.14095598
"3173",-90.75,39.75,15.15511817
"3174",-90.25,39.75,15.16263114
"3175",-89.75,39.75,14.94314808
"3176",-89.25,39.75,15.60624361
"3177",-88.75,39.75,15.64774937
"3178",-88.25,39.75,15.64106703
"3179",-87.75,39.75,15.61298235
"3180",-87.25,39.75,15.55509765
"3181",-86.75,39.75,15.42305296
"3182",-86.25,39.75,15.50619862
"3183",-85.75,39.75,15.87951536
"3184",-85.25,39.75,15.79220669
"3185",-84.75,39.75,15.63000939
"3186",-84.25,39.75,15.5005335
"3187",-83.75,39.75,15.94825888
"3188",-83.25,39.75,14.1741501
"3189",-82.75,39.75,14.6335019
"3190",-82.25,39.75,15.9055207
"3191",-81.75,39.75,15.2699121
"3192",-81.25,39.75,14.62711741
"3193",-80.75,39.75,14.43853606
"3194",-80.25,39.75,14.79974736
"3195",-79.75,39.75,14.49900069
"3196",-79.25,39.75,14.35546046
"3197",-78.75,39.75,14.40933406
"3198",-78.25,39.75,15.40231201
"3199",-77.75,39.75,15.42086571
"3200",-77.25,39.75,15.20139834
"3201",-76.75,39.75,15.11524325
"3202",-76.25,39.75,15.01919775
"3203",-75.75,39.75,15.06061512
"3204",-75.25,39.75,15.10917959
"3205",-74.75,39.75,15.2976595
"3206",-74.25,39.75,15.34888322
"3222",-123.75,40.25,8.154951334
"3223",-123.25,40.25,7.583044171
"3224",-122.75,40.25,7.437003851
"3225",-122.25,40.25,8.336123824
"3226",-121.75,40.25,8.142064214
"3227",-121.25,40.25,6.266995668
"3228",-120.75,40.25,6.357133389
"3229",-120.25,40.25,9.868019819
"3230",-119.75,40.25,7.098944187
"3231",-119.25,40.25,10.51979144
"3232",-118.75,40.25,10.29758358
"3233",-118.25,40.25,6.310148239
"3234",-117.75,40.25,5.54032445
"3235",-117.25,40.25,5.380097628
"3236",-116.75,40.25,5.437073708
"3237",-116.25,40.25,4.477183223
"3238",-115.75,40.25,2.23219951
"3239",-115.25,40.25,2.177928487
"3240",-114.75,40.25,2.407324711
"3241",-114.25,40.25,2.356535196
"3242",-113.75,40.25,3.878360987
"3243",-113.25,40.25,6.668468952
"3244",-112.75,40.25,2.61556685
"3245",-112.25,40.25,3.660137057
"3246",-111.75,40.25,4.590847194
"3247",-111.25,40.25,2.090753466
"3248",-110.75,40.25,2.211820185
"3249",-110.25,40.25,2.065325181
"3250",-109.75,40.25,1.602202356
"3251",-109.25,40.25,1.787382662
"3252",-108.75,40.25,1.6598171
"3253",-108.25,40.25,1.91762358
"3254",-107.75,40.25,0.960872471
"3255",-107.25,40.25,1.837646564
"3256",-106.75,40.25,2.034716407
"3257",-106.25,40.25,5.528038502
"3258",-105.75,40.25,2.415820807
"3259",-105.25,40.25,2.310085893
"3260",-104.75,40.25,2.40266641
"3261",-104.25,40.25,5.238243937
"3262",-103.75,40.25,5.482212901
"3263",-103.25,40.25,5.416682959
"3264",-102.75,40.25,2.557276686
"3265",-102.25,40.25,6.647078991
"3266",-101.75,40.25,2.442713181
"3267",-101.25,40.25,2.446432908
"3268",-100.75,40.25,2.781703671
"3269",-100.25,40.25,2.747268478
"3270",-99.75,40.25,2.660462856
"3271",-99.25,40.25,3.816378646
"3272",-98.75,40.25,3.02341342
"3273",-98.25,40.25,3.378503323
"3274",-97.75,40.25,11.07010841
"3275",-97.25,40.25,11.34599549
"3276",-96.75,40.25,13.00389184
"3277",-96.25,40.25,13.59678957
"3278",-95.75,40.25,13.99807268
"3279",-95.25,40.25,14.42135518
"3280",-94.75,40.25,14.4563516
"3281",-94.25,40.25,15.03282388
"3282",-93.75,40.25,15.03838725
"3283",-93.25,40.25,14.86211459
"3284",-92.75,40.25,14.79215225
"3285",-92.25,40.25,14.63974184
"3286",-91.75,40.25,14.47701719
"3287",-91.25,40.25,14.35246362
"3288",-90.75,40.25,14.30077924
"3289",-90.25,40.25,14.44804642
"3290",-89.75,40.25,15.7839987
"3291",-89.25,40.25,16.08894004
"3292",-88.75,40.25,16.18547493
"3293",-88.25,40.25,16.01145797
"3294",-87.75,40.25,16.13972876
"3295",-87.25,40.25,16.08055777
"3296",-86.75,40.25,16.04121816
"3297",-86.25,40.25,16.07170743
"3298",-85.75,40.25,16.05212924
"3299",-85.25,40.25,16.35057189
"3300",-84.75,40.25,16.15227842
"3301",-84.25,40.25,17.34047198
"3302",-83.75,40.25,17.53715521
"3303",-83.25,40.25,16.60986251
"3304",-82.75,40.25,15.72660089
"3305",-82.25,40.25,15.26610228
"3306",-81.75,40.25,15.06524968
"3307",-81.25,40.25,14.6742388
"3308",-80.75,40.25,14.84649989
"3309",-80.25,40.25,14.72144544
"3310",-79.75,40.25,14.68100515
"3311",-79.25,40.25,14.81404716
"3312",-78.75,40.25,14.8356254
"3313",-78.25,40.25,14.93127124
"3314",-77.75,40.25,14.85768218
"3315",-77.25,40.25,14.82933307
"3316",-76.75,40.25,14.90020646
"3317",-76.25,40.25,14.85382362
"3318",-75.75,40.25,14.84501828
"3319",-75.25,40.25,14.94626676
"3320",-74.75,40.25,14.70635311
"3321",-74.25,40.25,14.74438873
"3337",-123.75,40.75,6.765031219
"3338",-123.25,40.75,6.749943495
"3339",-122.75,40.75,5.769972801
"3340",-122.25,40.75,5.812504888
"3341",-121.75,40.75,6.459063888
"3342",-121.25,40.75,6.434234977
"3343",-120.75,40.75,6.57330513
"3344",-120.25,40.75,9.31071043
"3345",-119.75,40.75,9.300037622
"3346",-119.25,40.75,9.146114588
"3347",-118.75,40.75,13.19677258
"3348",-118.25,40.75,13.45218563
"3349",-117.75,40.75,10.65923595
"3350",-117.25,40.75,9.497953415
"3351",-116.75,40.75,5.275457382
"3352",-116.25,40.75,6.433383822
"3353",-115.75,40.75,2.717476885
"3354",-115.25,40.75,2.637912432
"3355",-114.75,40.75,2.890043259
"3356",-114.25,40.75,2.868556579
"3357",-113.75,40.75,5.720467567
"3358",-113.25,40.75,6.893966198
"3359",-112.75,40.75,6.279468536
"3360",-112.25,40.75,6.382535696
"3361",-111.75,40.75,3.212500016
"3362",-111.25,40.75,3.20987761
"3363",-110.75,40.75,2.665301859
"3364",-110.25,40.75,2.192214429
"3365",-109.75,40.75,2.25273326
"3366",-109.25,40.75,1.668342054
"3367",-108.75,40.75,1.772439629
"3368",-108.25,40.75,2.048798501
"3369",-107.75,40.75,2.145178914
"3370",-107.25,40.75,1.854577959
"3371",-106.75,40.75,2.009982268
"3372",-106.25,40.75,1.67087992
"3373",-105.75,40.75,1.697281897
"3374",-105.25,40.75,1.956414183
"3375",-104.75,40.75,1.9549342
"3376",-104.25,40.75,2.188586593
"3377",-103.75,40.75,4.420197308
"3378",-103.25,40.75,2.313945691
"3379",-102.75,40.75,2.673031986
"3380",-102.25,40.75,2.829211354
"3381",-101.75,40.75,2.565654218
"3382",-101.25,40.75,2.406260371
"3383",-100.75,40.75,7.538831711
"3384",-100.25,40.75,2.902938525
"3385",-99.75,40.75,3.468451262
"3386",-99.25,40.75,3.533512831
"3387",-98.75,40.75,6.691895326
"3388",-98.25,40.75,8.890709877
"3389",-97.75,40.75,10.00059817
"3390",-97.25,40.75,9.745448165
"3391",-96.75,40.75,12.63734545
"3392",-96.25,40.75,14.30679878
"3393",-95.75,40.75,14.34691853
"3394",-95.25,40.75,14.51709138
"3395",-94.75,40.75,14.96910254
"3396",-94.25,40.75,15.25063064
"3397",-93.75,40.75,15.38506362
"3398",-93.25,40.75,15.42832639
"3399",-92.75,40.75,15.1981073
"3400",-92.25,40.75,15.05187485
"3401",-91.75,40.75,14.77051192
"3402",-91.25,40.75,14.67562146
"3403",-90.75,40.75,14.72211732
"3404",-90.25,40.75,14.8275435
"3405",-89.75,40.75,15.22343212
"3406",-89.25,40.75,15.41957166
