"yield","species","county_id"
6.796462,"energycane_yield",48507
0,"energycane_yield",49001
0,"energycane_yield",49003
0,"energycane_yield",49005
0,"energycane_yield",49007
0,"energycane_yield",49009
0,"energycane_yield",49011
0,"energycane_yield",49013
0,"energycane_yield",49015
0,"energycane_yield",49017
0,"energycane_yield",49019
0,"energycane_yield",49021
0,"energycane_yield",49023
0,"energycane_yield",49025
0,"energycane_yield",49027
0,"energycane_yield",49029
0,"energycane_yield",49031
0,"energycane_yield",49033
0,"energycane_yield",49035
0,"energycane_yield",49037
0,"energycane_yield",49039
0,"energycane_yield",49041
0,"energycane_yield",49043
0,"energycane_yield",49045
0,"energycane_yield",49047
0,"energycane_yield",49049
0,"energycane_yield",49051
0,"energycane_yield",49053
0,"energycane_yield",49055
0,"energycane_yield",49057
0,"energycane_yield",50001
0,"energycane_yield",50003
0,"energycane_yield",50005
0,"energycane_yield",50007
0,"energycane_yield",50009
0,"energycane_yield",50011
0,"energycane_yield",50013
0,"energycane_yield",50015
0,"energycane_yield",50017
0,"energycane_yield",50019
0,"energycane_yield",50021
0,"energycane_yield",50023
0,"energycane_yield",50025
0,"energycane_yield",50027
0,"energycane_yield",51001
0,"energycane_yield",51003
0,"energycane_yield",51005
0,"energycane_yield",51007
0,"energycane_yield",51009
0,"energycane_yield",51011
0,"energycane_yield",51013
0,"energycane_yield",51015
0,"energycane_yield",51017
0,"energycane_yield",51019
0,"energycane_yield",51021
0,"energycane_yield",51023
0,"energycane_yield",51025
0,"energycane_yield",51027
0,"energycane_yield",51029
0,"energycane_yield",51031
0,"energycane_yield",51033
0,"energycane_yield",51035
0,"energycane_yield",51036
0,"energycane_yield",51037
0,"energycane_yield",51041
0,"energycane_yield",51043
0,"energycane_yield",51045
0,"energycane_yield",51047
0,"energycane_yield",51049
0,"energycane_yield",51051
0,"energycane_yield",51053
0,"energycane_yield",51057
0,"energycane_yield",51059
0,"energycane_yield",51061
0,"energycane_yield",51063
0,"energycane_yield",51065
0,"energycane_yield",51067
0,"energycane_yield",51069
0,"energycane_yield",51071
0,"energycane_yield",51073
0,"energycane_yield",51075
0,"energycane_yield",51077
0,"energycane_yield",51079
0,"energycane_yield",51081
0,"energycane_yield",51083
0,"energycane_yield",51085
0,"energycane_yield",51087
0,"energycane_yield",51089
0,"energycane_yield",51091
0,"energycane_yield",51093
0,"energycane_yield",51095
0,"energycane_yield",51097
0,"energycane_yield",51099
0,"energycane_yield",51101
0,"energycane_yield",51103
0,"energycane_yield",51105
0,"energycane_yield",51107
0,"energycane_yield",51109
0,"energycane_yield",51111
0,"energycane_yield",51113
0,"energycane_yield",51115
0,"energycane_yield",51117
0,"energycane_yield",51119
0,"energycane_yield",51121
0,"energycane_yield",51125
0,"energycane_yield",51127
0,"energycane_yield",51131
0,"energycane_yield",51133
0,"energycane_yield",51135
0,"energycane_yield",51137
0,"energycane_yield",51139
0,"energycane_yield",51141
0,"energycane_yield",51143
0,"energycane_yield",51145
0,"energycane_yield",51147
0,"energycane_yield",51149
0,"energycane_yield",51153
0,"energycane_yield",51155
0,"energycane_yield",51157
0,"energycane_yield",51159
0,"energycane_yield",51161
0,"energycane_yield",51163
0,"energycane_yield",51165
0,"energycane_yield",51167
0,"energycane_yield",51169
0,"energycane_yield",51171
0,"energycane_yield",51173
0,"energycane_yield",51175
0,"energycane_yield",51177
0,"energycane_yield",51179
0,"energycane_yield",51181
0,"energycane_yield",51183
0,"energycane_yield",51185
0,"energycane_yield",51187
0,"energycane_yield",51191
0,"energycane_yield",51193
0,"energycane_yield",51195
0,"energycane_yield",51197
0,"energycane_yield",51199
0,"energycane_yield",51510
0,"energycane_yield",51515
0,"energycane_yield",51520
0,"energycane_yield",51530
0,"energycane_yield",51540
0,"energycane_yield",51550
0,"energycane_yield",51570
0,"energycane_yield",51580
0,"energycane_yield",51590
0,"energycane_yield",51595
0,"energycane_yield",51600
0,"energycane_yield",51610
0,"energycane_yield",51620
0,"energycane_yield",51630
0,"energycane_yield",51640
0,"energycane_yield",51650
0,"energycane_yield",51660
0,"energycane_yield",51670
0,"energycane_yield",51678
0,"energycane_yield",51680
0,"energycane_yield",51683
0,"energycane_yield",51685
0,"energycane_yield",51690
0,"energycane_yield",51700
0,"energycane_yield",51710
0,"energycane_yield",51720
0,"energycane_yield",51730
0,"energycane_yield",51735
0,"energycane_yield",51740
0,"energycane_yield",51750
0,"energycane_yield",51760
0,"energycane_yield",51770
0,"energycane_yield",51775
0,"energycane_yield",51790
0,"energycane_yield",51800
0,"energycane_yield",51810
0,"energycane_yield",51820
0,"energycane_yield",51830
0,"energycane_yield",51840
0,"energycane_yield",53001
0,"energycane_yield",53003
0,"energycane_yield",53005
0,"energycane_yield",53007
0,"energycane_yield",53009
0,"energycane_yield",53011
0,"energycane_yield",53013
0,"energycane_yield",53015
0,"energycane_yield",53017
0,"energycane_yield",53019
0,"energycane_yield",53021
0,"energycane_yield",53023
0,"energycane_yield",53025
0,"energycane_yield",53027
0,"energycane_yield",53029
0,"energycane_yield",53031
0,"energycane_yield",53033
0,"energycane_yield",53035
0,"energycane_yield",53037
0,"energycane_yield",53039
0,"energycane_yield",53041
0,"energycane_yield",53043
0,"energycane_yield",53045
0,"energycane_yield",53047
0,"energycane_yield",53049
0,"energycane_yield",53051
0,"energycane_yield",53053
0,"energycane_yield",53055
0,"energycane_yield",53057
0,"energycane_yield",53059
0,"energycane_yield",53061
0,"energycane_yield",53063
0,"energycane_yield",53065
0,"energycane_yield",53067
0,"energycane_yield",53069
0,"energycane_yield",53071
0,"energycane_yield",53073
0,"energycane_yield",53075
0,"energycane_yield",53077
0,"energycane_yield",54001
0,"energycane_yield",54003
0,"energycane_yield",54005
0,"energycane_yield",54007
0,"energycane_yield",54009
0,"energycane_yield",54011
0,"energycane_yield",54013
0,"energycane_yield",54015
0,"energycane_yield",54017
0,"energycane_yield",54019
0,"energycane_yield",54021
0,"energycane_yield",54023
0,"energycane_yield",54025
0,"energycane_yield",54027
0,"energycane_yield",54029
0,"energycane_yield",54031
0,"energycane_yield",54033
0,"energycane_yield",54035
0,"energycane_yield",54037
0,"energycane_yield",54039
0,"energycane_yield",54041
0,"energycane_yield",54043
0,"energycane_yield",54045
0,"energycane_yield",54047
0,"energycane_yield",54049
0,"energycane_yield",54051
0,"energycane_yield",54053
0,"energycane_yield",54055
0,"energycane_yield",54057
0,"energycane_yield",54059
0,"energycane_yield",54061
0,"energycane_yield",54063
0,"energycane_yield",54065
0,"energycane_yield",54067
0,"energycane_yield",54069
0,"energycane_yield",54071
0,"energycane_yield",54073
0,"energycane_yield",54075
0,"energycane_yield",54077
0,"energycane_yield",54079
0,"energycane_yield",54081
0,"energycane_yield",54083
0,"energycane_yield",54085
0,"energycane_yield",54087
0,"energycane_yield",54089
0,"energycane_yield",54091
0,"energycane_yield",54093
0,"energycane_yield",54095
0,"energycane_yield",54097
0,"energycane_yield",54099
0,"energycane_yield",54101
0,"energycane_yield",54103
0,"energycane_yield",54105
0,"energycane_yield",54107
0,"energycane_yield",54109
0,"energycane_yield",55001
0,"energycane_yield",55003
0,"energycane_yield",55005
0,"energycane_yield",55007
0,"energycane_yield",55009
0,"energycane_yield",55011
0,"energycane_yield",55013
0,"energycane_yield",55015
0,"energycane_yield",55017
0,"energycane_yield",55019
0,"energycane_yield",55021
0,"energycane_yield",55023
0,"energycane_yield",55025
0,"energycane_yield",55027
0,"energycane_yield",55029
0,"energycane_yield",55031
0,"energycane_yield",55033
0,"energycane_yield",55035
0,"energycane_yield",55037
0,"energycane_yield",55039
0,"energycane_yield",55041
0,"energycane_yield",55043
0,"energycane_yield",55045
0,"energycane_yield",55047
0,"energycane_yield",55049
0,"energycane_yield",55051
0,"energycane_yield",55053
0,"energycane_yield",55055
0,"energycane_yield",55057
0,"energycane_yield",55059
0,"energycane_yield",55061
0,"energycane_yield",55063
0,"energycane_yield",55065
0,"energycane_yield",55067
0,"energycane_yield",55069
0,"energycane_yield",55071
0,"energycane_yield",55073
0,"energycane_yield",55075
0,"energycane_yield",55077
0,"energycane_yield",55078
0,"energycane_yield",55079
0,"energycane_yield",55081
0,"energycane_yield",55083
0,"energycane_yield",55085
0,"energycane_yield",55087
0,"energycane_yield",55089
0,"energycane_yield",55091
0,"energycane_yield",55093
0,"energycane_yield",55095
0,"energycane_yield",55097
0,"energycane_yield",55099
0,"energycane_yield",55101
0,"energycane_yield",55103
0,"energycane_yield",55105
0,"energycane_yield",55107
0,"energycane_yield",55109
0,"energycane_yield",55111
0,"energycane_yield",55113
0,"energycane_yield",55115
0,"energycane_yield",55117
0,"energycane_yield",55119
0,"energycane_yield",55121
0,"energycane_yield",55123
0,"energycane_yield",55125
0,"energycane_yield",55127
0,"energycane_yield",55129
0,"energycane_yield",55131
0,"energycane_yield",55133
0,"energycane_yield",55135
0,"energycane_yield",55137
0,"energycane_yield",55139
0,"energycane_yield",55141
0,"energycane_yield",56001
0,"energycane_yield",56003
0,"energycane_yield",56005
0,"energycane_yield",56007
0,"energycane_yield",56009
0,"energycane_yield",56011
0,"energycane_yield",56013
0,"energycane_yield",56015
0,"energycane_yield",56017
0,"energycane_yield",56019
0,"energycane_yield",56021
0,"energycane_yield",56023
0,"energycane_yield",56025
0,"energycane_yield",56027
0,"energycane_yield",56029
0,"energycane_yield",56031
0,"energycane_yield",56033
0,"energycane_yield",56035
0,"energycane_yield",56037
0,"energycane_yield",56039
0,"energycane_yield",56041
0,"energycane_yield",56043
0,"energycane_yield",56045
211.175,"cornstover_cost",1001
129.089,"cornstover_cost",1003
141.901,"cornstover_cost",1005
0,"cornstover_cost",1007
153.446,"cornstover_cost",1009
0,"cornstover_cost",1011
146.289,"cornstover_cost",1013
128.905,"cornstover_cost",1015
0,"cornstover_cost",1017
133.971,"cornstover_cost",1019
140.453,"cornstover_cost",1021
0,"cornstover_cost",1023
0,"cornstover_cost",1025
0,"cornstover_cost",1027
0,"cornstover_cost",1029
165.505,"cornstover_cost",1031
124.018,"cornstover_cost",1033
158.862,"cornstover_cost",1035
0,"cornstover_cost",1037
181.186,"cornstover_cost",1039
0,"cornstover_cost",1041
144.897,"cornstover_cost",1043
231.318,"cornstover_cost",1045
137.565,"cornstover_cost",1047
124.872,"cornstover_cost",1049
130.806,"cornstover_cost",1051
137.333,"cornstover_cost",1053
143.016,"cornstover_cost",1055
134.918,"cornstover_cost",1057
174.852,"cornstover_cost",1059
172.662,"cornstover_cost",1061
194.996,"cornstover_cost",1063
138.073,"cornstover_cost",1065
145.942,"cornstover_cost",1067
152.166,"cornstover_cost",1069
126.764,"cornstover_cost",1071
0,"cornstover_cost",1073
160.916,"cornstover_cost",1075
123.635,"cornstover_cost",1077
121.185,"cornstover_cost",1079
0,"cornstover_cost",1081
128.048,"cornstover_cost",1083
0,"cornstover_cost",1085
142.079,"cornstover_cost",1087
122.344,"cornstover_cost",1089
383.89,"cornstover_cost",1091
130.529,"cornstover_cost",1093
130.316,"cornstover_cost",1095
178.613,"cornstover_cost",1097
181.925,"cornstover_cost",1099
152.637,"cornstover_cost",1101
144.648,"cornstover_cost",1103
207.167,"cornstover_cost",1105
0,"cornstover_cost",1107
158.613,"cornstover_cost",1109
307.339,"cornstover_cost",1111
0,"cornstover_cost",1113
0,"cornstover_cost",1115
231.044,"cornstover_cost",1117
237.918,"cornstover_cost",1119
130.282,"cornstover_cost",1121
122.4,"cornstover_cost",1123
128.155,"cornstover_cost",1125
0,"cornstover_cost",1127
143.656,"cornstover_cost",1129
148.771,"cornstover_cost",1131
0,"cornstover_cost",1133
0,"cornstover_cost",4001
128.894,"cornstover_cost",4003
0,"cornstover_cost",4005
0,"cornstover_cost",4007
126.719,"cornstover_cost",4009
0,"cornstover_cost",4011
0,"cornstover_cost",4012
2501.132,"cornstover_cost",4013
0,"cornstover_cost",4015
0,"cornstover_cost",4017
0,"cornstover_cost",4019
846.81,"cornstover_cost",4021
0,"cornstover_cost",4023
0,"cornstover_cost",4025
130.968,"cornstover_cost",4027
113.223,"cornstover_cost",5001
121.192,"cornstover_cost",5003
0,"cornstover_cost",5005
0,"cornstover_cost",5007
0,"cornstover_cost",5009
0,"cornstover_cost",5011
0,"cornstover_cost",5013
0,"cornstover_cost",5015
124.154,"cornstover_cost",5017
0,"cornstover_cost",5019
119.51,"cornstover_cost",5021
0,"cornstover_cost",5023
0,"cornstover_cost",5025
0,"cornstover_cost",5027
139.611,"cornstover_cost",5029
120.301,"cornstover_cost",5031
135.677,"cornstover_cost",5033
129.899,"cornstover_cost",5035
153.687,"cornstover_cost",5037
0,"cornstover_cost",5039
120.009,"cornstover_cost",5041
118.371,"cornstover_cost",5043
142.681,"cornstover_cost",5045
480.425,"cornstover_cost",5047
0,"cornstover_cost",5049
0,"cornstover_cost",5051
0,"cornstover_cost",5053
123.343,"cornstover_cost",5055
0,"cornstover_cost",5057
0,"cornstover_cost",5059
0,"cornstover_cost",5061
137.363,"cornstover_cost",5063
0,"cornstover_cost",5065
126.928,"cornstover_cost",5067
121.76,"cornstover_cost",5069
128.632,"cornstover_cost",5071
128.731,"cornstover_cost",5073
0,"cornstover_cost",5075
121.901,"cornstover_cost",5077
122.261,"cornstover_cost",5079
132.41,"cornstover_cost",5081
125.446,"cornstover_cost",5083
120.89,"cornstover_cost",5085
0,"cornstover_cost",5087
0,"cornstover_cost",5089
142.993,"cornstover_cost",5091
120.9,"cornstover_cost",5093
121.906,"cornstover_cost",5095
0,"cornstover_cost",5097
0,"cornstover_cost",5099
0,"cornstover_cost",5101
0,"cornstover_cost",5103
0,"cornstover_cost",5105
125.164,"cornstover_cost",5107
0,"cornstover_cost",5109
128.253,"cornstover_cost",5111
0,"cornstover_cost",5113
135.757,"cornstover_cost",5115
124.026,"cornstover_cost",5117
0,"cornstover_cost",5119
121.535,"cornstover_cost",5121
123.696,"cornstover_cost",5123
0,"cornstover_cost",5125
0,"cornstover_cost",5127
0,"cornstover_cost",5129
154.253,"cornstover_cost",5131
0,"cornstover_cost",5133
0,"cornstover_cost",5135
0,"cornstover_cost",5137
0,"cornstover_cost",5139
0,"cornstover_cost",5141
0,"cornstover_cost",5143
132.572,"cornstover_cost",5145
127.821,"cornstover_cost",5147
131.574,"cornstover_cost",5149
69.329,"cornstover_cost",6001
0,"cornstover_cost",6003
0,"cornstover_cost",6005
95.838,"cornstover_cost",6007
0,"cornstover_cost",6009
71.116,"cornstover_cost",6011
75.307,"cornstover_cost",6013
0,"cornstover_cost",6015
0,"cornstover_cost",6017
1162.811,"cornstover_cost",6019
82.502,"cornstover_cost",6021
443.224,"cornstover_cost",6023
112.977,"cornstover_cost",6025
0,"cornstover_cost",6027
1882.831,"cornstover_cost",6029
1311.088,"cornstover_cost",6031
0,"cornstover_cost",6033
0,"cornstover_cost",6035
0,"cornstover_cost",6037
876.186,"cornstover_cost",6039
0,"cornstover_cost",6041
0,"cornstover_cost",6043
0,"cornstover_cost",6045
2531.39,"cornstover_cost",6047
0,"cornstover_cost",6049
0,"cornstover_cost",6051
0,"cornstover_cost",6053
0,"cornstover_cost",6055
0,"cornstover_cost",6057
0,"cornstover_cost",6059
0,"cornstover_cost",6061
0,"cornstover_cost",6063
487.391,"cornstover_cost",6065
83.369,"cornstover_cost",6067
0,"cornstover_cost",6069
229.856,"cornstover_cost",6071
0,"cornstover_cost",6073
0,"cornstover_cost",6075
108.197,"cornstover_cost",6077
0,"cornstover_cost",6079
0,"cornstover_cost",6081
113.28,"cornstover_cost",6083
0,"cornstover_cost",6085
0,"cornstover_cost",6087
0,"cornstover_cost",6089
0,"cornstover_cost",6091
0,"cornstover_cost",6093
72.79,"cornstover_cost",6095
0,"cornstover_cost",6097
8333.124,"cornstover_cost",6099
69.89,"cornstover_cost",6101
96.033,"cornstover_cost",6103
0,"cornstover_cost",6105
2418.089,"cornstover_cost",6107
0,"cornstover_cost",6109
0,"cornstover_cost",6111
67.706,"cornstover_cost",6113
111.925,"cornstover_cost",6115
192.515,"cornstover_cost",8001
0,"cornstover_cost",8003
127.157,"cornstover_cost",8005
0,"cornstover_cost",8007
170.925,"cornstover_cost",8009
95.016,"cornstover_cost",8011
121.967,"cornstover_cost",8013
0,"cornstover_cost",8014
0,"cornstover_cost",8015
190.773,"cornstover_cost",8017
0,"cornstover_cost",8019
0,"cornstover_cost",8021
0,"cornstover_cost",8023
0,"cornstover_cost",8025
0,"cornstover_cost",8027
180.658,"cornstover_cost",8029
0,"cornstover_cost",8031
0,"cornstover_cost",8033
0,"cornstover_cost",8035
0,"cornstover_cost",8037
164.932,"cornstover_cost",8039
0,"cornstover_cost",8041
0,"cornstover_cost",8043
0,"cornstover_cost",8045
0,"cornstover_cost",8047
0,"cornstover_cost",8049
0,"cornstover_cost",8051
0,"cornstover_cost",8053
0,"cornstover_cost",8055
0,"cornstover_cost",8057
0,"cornstover_cost",8059
199.862,"cornstover_cost",8061
170.083,"cornstover_cost",8063
0,"cornstover_cost",8065
157.984,"cornstover_cost",8067
112.111,"cornstover_cost",8069
0,"cornstover_cost",8071
148.142,"cornstover_cost",8073
118.386,"cornstover_cost",8075
18.826,"cornstover_cost",8077
0,"cornstover_cost",8079
0,"cornstover_cost",8081
99.987,"cornstover_cost",8083
140.343,"cornstover_cost",8085
155.495,"cornstover_cost",8087
114.556,"cornstover_cost",8089
0,"cornstover_cost",8091
0,"cornstover_cost",8093
116.28,"cornstover_cost",8095
0,"cornstover_cost",8097
144.525,"cornstover_cost",8099
119.419,"cornstover_cost",8101
0,"cornstover_cost",8103
0,"cornstover_cost",8105
0,"cornstover_cost",8107
0,"cornstover_cost",8109
0,"cornstover_cost",8111
0,"cornstover_cost",8113
123.963,"cornstover_cost",8115
0,"cornstover_cost",8117
0,"cornstover_cost",8119
150.619,"cornstover_cost",8121
178.471,"cornstover_cost",8123
142.386,"cornstover_cost",8125
0,"cornstover_cost",9001
0,"cornstover_cost",9003
0,"cornstover_cost",9005
0,"cornstover_cost",9007
0,"cornstover_cost",9009
0,"cornstover_cost",9011
0,"cornstover_cost",9013
0,"cornstover_cost",9015
0,"cornstover_cost",10001
0,"cornstover_cost",10003
0,"cornstover_cost",10005
0,"cornstover_cost",11001
1483.347,"cornstover_cost",12001
0,"cornstover_cost",12003
0,"cornstover_cost",12005
0,"cornstover_cost",12007
0,"cornstover_cost",12009
0,"cornstover_cost",12011
250.895,"cornstover_cost",12013
0,"cornstover_cost",12015
0,"cornstover_cost",12017
0,"cornstover_cost",12019
0,"cornstover_cost",12021
458.598,"cornstover_cost",12023
0,"cornstover_cost",12027
0,"cornstover_cost",12029
0,"cornstover_cost",12031
415.568,"cornstover_cost",12033
0,"cornstover_cost",12035
0,"cornstover_cost",12037
240.511,"cornstover_cost",12039
5434.135,"cornstover_cost",12041
0,"cornstover_cost",12043
0,"cornstover_cost",12045
201.095,"cornstover_cost",12047
0,"cornstover_cost",12049
0,"cornstover_cost",12051
0,"cornstover_cost",12053
0,"cornstover_cost",12055
0,"cornstover_cost",12057
364.18,"cornstover_cost",12059
0,"cornstover_cost",12061
252.706,"cornstover_cost",12063
361.609,"cornstover_cost",12065
626.656,"cornstover_cost",12067
0,"cornstover_cost",12069
0,"cornstover_cost",12071
0,"cornstover_cost",12073
2342.792,"cornstover_cost",12075
0,"cornstover_cost",12077
345.773,"cornstover_cost",12079
0,"cornstover_cost",12081
0,"cornstover_cost",12083
0,"cornstover_cost",12085
0,"cornstover_cost",12086
0,"cornstover_cost",12087
0,"cornstover_cost",12089
305.059,"cornstover_cost",12091
0,"cornstover_cost",12093
0,"cornstover_cost",12095
0,"cornstover_cost",12097
0,"cornstover_cost",12099
0,"cornstover_cost",12101
0,"cornstover_cost",12103
0,"cornstover_cost",12105
1626.421,"cornstover_cost",12107
629.787,"cornstover_cost",12109
0,"cornstover_cost",12111
414.24,"cornstover_cost",12113
0,"cornstover_cost",12115
0,"cornstover_cost",12117
0,"cornstover_cost",12119
903.525,"cornstover_cost",12121
0,"cornstover_cost",12123
0,"cornstover_cost",12125
0,"cornstover_cost",12127
0,"cornstover_cost",12129
482.696,"cornstover_cost",12131
357.443,"cornstover_cost",12133
191.108,"cornstover_cost",13001
108.587,"cornstover_cost",13003
143.113,"cornstover_cost",13005
92.782,"cornstover_cost",13007
0,"cornstover_cost",13009
0,"cornstover_cost",13011
0,"cornstover_cost",13013
105.719,"cornstover_cost",13015
97.918,"cornstover_cost",13017
103.068,"cornstover_cost",13019
0,"cornstover_cost",13021
100.187,"cornstover_cost",13023
140.411,"cornstover_cost",13025
123.935,"cornstover_cost",13027
135.281,"cornstover_cost",13029
106.961,"cornstover_cost",13031
120.493,"cornstover_cost",13033
0,"cornstover_cost",13035
91.688,"cornstover_cost",13037
0,"cornstover_cost",13039
118.129,"cornstover_cost",13043
0,"cornstover_cost",13045
364.043,"cornstover_cost",13047
0,"cornstover_cost",13049
0,"cornstover_cost",13051
0,"cornstover_cost",13053
118.679,"cornstover_cost",13055
0,"cornstover_cost",13057
0,"cornstover_cost",13059
110.877,"cornstover_cost",13061
0,"cornstover_cost",13063
131.74,"cornstover_cost",13065
0,"cornstover_cost",13067
100.478,"cornstover_cost",13069
119.956,"cornstover_cost",13071
0,"cornstover_cost",13073
111.175,"cornstover_cost",13075
0,"cornstover_cost",13077
0,"cornstover_cost",13079
106.168,"cornstover_cost",13081
0,"cornstover_cost",13083
0,"cornstover_cost",13085
98.246,"cornstover_cost",13087
0,"cornstover_cost",13089
111.029,"cornstover_cost",13091
112.57,"cornstover_cost",13093
95.59,"cornstover_cost",13095
0,"cornstover_cost",13097
94.299,"cornstover_cost",13099
126.517,"cornstover_cost",13101
123.997,"cornstover_cost",13103
0,"cornstover_cost",13105
114.084,"cornstover_cost",13107
117.538,"cornstover_cost",13109
0,"cornstover_cost",13111
0,"cornstover_cost",13113
102.753,"cornstover_cost",13115
0,"cornstover_cost",13117
0,"cornstover_cost",13119
0,"cornstover_cost",13121
0,"cornstover_cost",13123
0,"cornstover_cost",13125
0,"cornstover_cost",13127
107.195,"cornstover_cost",13129
107.864,"cornstover_cost",13131
0,"cornstover_cost",13133
0,"cornstover_cost",13135
0,"cornstover_cost",13137
516.588,"cornstover_cost",13139
0,"cornstover_cost",13141
0,"cornstover_cost",13143
0,"cornstover_cost",13145
129.325,"cornstover_cost",13147
0,"cornstover_cost",13149
0,"cornstover_cost",13151
126.969,"cornstover_cost",13153
100.821,"cornstover_cost",13155
0,"cornstover_cost",13157
0,"cornstover_cost",13159
107.123,"cornstover_cost",13161
96.87,"cornstover_cost",13163
142.002,"cornstover_cost",13165
123.445,"cornstover_cost",13167
0,"cornstover_cost",13169
131.252,"cornstover_cost",13171
116.261,"cornstover_cost",13173
125.752,"cornstover_cost",13175
127.657,"cornstover_cost",13177
0,"cornstover_cost",13179
0,"cornstover_cost",13181
135.75,"cornstover_cost",13183
118.544,"cornstover_cost",13185
0,"cornstover_cost",13187
204.136,"cornstover_cost",13189
0,"cornstover_cost",13191
202.177,"cornstover_cost",13193
0,"cornstover_cost",13195
114.621,"cornstover_cost",13197
0,"cornstover_cost",13199
93.83,"cornstover_cost",13201
100.657,"cornstover_cost",13205
0,"cornstover_cost",13207
112.952,"cornstover_cost",13209
1247.625,"cornstover_cost",13211
112.132,"cornstover_cost",13213
0,"cornstover_cost",13215
0,"cornstover_cost",13217
0,"cornstover_cost",13219
0,"cornstover_cost",13221
0,"cornstover_cost",13223
113.203,"cornstover_cost",13225
0,"cornstover_cost",13227
109.93,"cornstover_cost",13229
0,"cornstover_cost",13231
115.548,"cornstover_cost",13233
103.837,"cornstover_cost",13235
0,"cornstover_cost",13237
0,"cornstover_cost",13239
0,"cornstover_cost",13241
96.597,"cornstover_cost",13243
0,"cornstover_cost",13245
0,"cornstover_cost",13247
120.83,"cornstover_cost",13249
106.208,"cornstover_cost",13251
92.077,"cornstover_cost",13253
0,"cornstover_cost",13255
0,"cornstover_cost",13257
128.402,"cornstover_cost",13259
107.511,"cornstover_cost",13261
0,"cornstover_cost",13263
0,"cornstover_cost",13265
107.486,"cornstover_cost",13267
127.774,"cornstover_cost",13269
107.948,"cornstover_cost",13271
95.114,"cornstover_cost",13273
107.421,"cornstover_cost",13275
106.25,"cornstover_cost",13277
116.555,"cornstover_cost",13279
0,"cornstover_cost",13281
124.222,"cornstover_cost",13283
0,"cornstover_cost",13285
98.6,"cornstover_cost",13287
107.851,"cornstover_cost",13289
131.681,"cornstover_cost",13291
0,"cornstover_cost",13293
133.092,"cornstover_cost",13295
0,"cornstover_cost",13297
133.43,"cornstover_cost",13299
0,"cornstover_cost",13301
111.692,"cornstover_cost",13303
132.432,"cornstover_cost",13305
119.364,"cornstover_cost",13307
100.689,"cornstover_cost",13309
148.663,"cornstover_cost",13311
0,"cornstover_cost",13313
106.044,"cornstover_cost",13315
0,"cornstover_cost",13317
0,"cornstover_cost",13319
102.413,"cornstover_cost",13321
740.577,"cornstover_cost",16001
0,"cornstover_cost",16003
0,"cornstover_cost",16005
0,"cornstover_cost",16007
0,"cornstover_cost",16009
0,"cornstover_cost",16011
0,"cornstover_cost",16013
0,"cornstover_cost",16015
0,"cornstover_cost",16017
1718.208,"cornstover_cost",16019
0,"cornstover_cost",16021
0,"cornstover_cost",16023
0,"cornstover_cost",16025
143.319,"cornstover_cost",16027
0,"cornstover_cost",16029
3691.542,"cornstover_cost",16031
0,"cornstover_cost",16033
0,"cornstover_cost",16035
0,"cornstover_cost",16037
140.337,"cornstover_cost",16039
1632.1,"cornstover_cost",16041
0,"cornstover_cost",16043
126.355,"cornstover_cost",16045
883.893,"cornstover_cost",16047
0,"cornstover_cost",16049
5389.04,"cornstover_cost",16051
1896.834,"cornstover_cost",16053
0,"cornstover_cost",16055
0,"cornstover_cost",16057
0,"cornstover_cost",16059
0,"cornstover_cost",16061
1498.086,"cornstover_cost",16063
0,"cornstover_cost",16065
514.177,"cornstover_cost",16067
0,"cornstover_cost",16069
529.045,"cornstover_cost",16071
140.475,"cornstover_cost",16073
139.097,"cornstover_cost",16075
91.423,"cornstover_cost",16077
0,"cornstover_cost",16079
0,"cornstover_cost",16081
586.171,"cornstover_cost",16083
0,"cornstover_cost",16085
152.956,"cornstover_cost",16087
94.412,"cornstover_cost",17001
85.408,"cornstover_cost",17003
98.134,"cornstover_cost",17005
105.427,"cornstover_cost",17007
100.69,"cornstover_cost",17009
94.637,"cornstover_cost",17011
97.137,"cornstover_cost",17013
74.244,"cornstover_cost",17015
106.915,"cornstover_cost",17017
84.842,"cornstover_cost",17019
94.778,"cornstover_cost",17021
75.438,"cornstover_cost",17023
88.39,"cornstover_cost",17025
88.687,"cornstover_cost",17027
73.671,"cornstover_cost",17029
79.611,"cornstover_cost",17031
76.922,"cornstover_cost",17033
76.297,"cornstover_cost",17035
105.687,"cornstover_cost",17037
76.794,"cornstover_cost",17039
73.45,"cornstover_cost",17041
104.558,"cornstover_cost",17043
73.531,"cornstover_cost",17045
80.604,"cornstover_cost",17047
78.027,"cornstover_cost",17049
93.959,"cornstover_cost",17051
101.682,"cornstover_cost",17053
82.23,"cornstover_cost",17055
97.371,"cornstover_cost",17057
97.121,"cornstover_cost",17059
80.299,"cornstover_cost",17061
97.265,"cornstover_cost",17063
82.34,"cornstover_cost",17065
96.921,"cornstover_cost",17067
88.316,"cornstover_cost",17069
96.209,"cornstover_cost",17071
92.943,"cornstover_cost",17073
101.886,"cornstover_cost",17075
89.548,"cornstover_cost",17077
77.045,"cornstover_cost",17079
83.27,"cornstover_cost",17081
89.777,"cornstover_cost",17083
77.805,"cornstover_cost",17085
80.815,"cornstover_cost",17087
94.918,"cornstover_cost",17089
100.137,"cornstover_cost",17091
92.927,"cornstover_cost",17093
89.835,"cornstover_cost",17095
105.655,"cornstover_cost",17097
100.603,"cornstover_cost",17099
